,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ZNF644,3435.6231664423135,-0.5133546671565916,0.23024357628300487,-2.229615589907271,0.025772973974299975,0.0736830934403042
ZNF646,805.1761745667417,0.9502533804875204,0.19221336919825743,4.943742386136454,7.663696043860922e-07,9.582867383658297e-06
ZNF649,310.911034320839,-0.40739126006616283,0.23276854256634164,-1.750198955471192,0.08008398901442008,0.17531739731569262
ZNF652,1351.081480251552,-0.01391100983420751,0.21326919260654156,-0.0652274698665541,0.9479928899050065,0.9690125169529951
ZNF653,76.57356659916458,0.22765959218033205,0.35459791382509215,0.6420218035818076,0.5208590262163532,0.6639755486921011
ZNF654,599.1596103578485,-0.7833392640196882,0.19411854955221136,-4.035365326119935,5.451740345362695e-05,0.0004242638649568912
ZNF655,1339.9752081225645,-0.20275918114958005,0.1808897208970136,-1.120899408457916,0.26233068272914895,0.4162926676348239
ZNF658,68.30105436026926,-0.36803856513916494,0.4759267578949828,-0.7733092519676645,0.43933938158625807,0.5918966924128231
ZNF658B,33.57419836378313,-0.5018508474825538,0.5119782876546376,-0.980219004562718,0.32697802544727494,0.48497796194959203
ZNF66,71.09495322802147,-1.4066474346972817,0.4428300812231224,-3.1764947647911357,0.0014906648002156922,0.007242265106085788
ZNF660,19.37587403439254,0.6398545532795926,0.7123778665103201,0.8981954428399176,0.3690813625181837,0.5255897023375199
ZNF662,12.55330624043499,-0.9193600475967048,0.9396692515035345,-0.9783868591269389,0.327883025003998,0.48588069036195547
ZNF664,950.7547509907492,-0.05664772416317377,0.1977906641865134,-0.2864024163939097,0.7745699241706117,0.856836256145946
ZNF665,74.97091322666502,0.12587204586663023,0.35247515327368306,0.3571089896623027,0.7210102148356721,0.8207456966440627
ZNF667,203.58614877373492,-0.6904081160695846,0.47640235056195457,-1.4492122367893299,0.14727832124921333,0.27465768832559945
ZNF667-AS1,104.30056985158065,-0.7563765066697322,0.42446259068808595,-1.7819627059326681,0.07475531361539803,0.16641741888883493
ZNF668,159.19922239686053,1.282010451968798,0.21257867556825644,6.030757546784884,1.6319286728326418e-09,3.297098789331316e-08
ZNF669,337.84885935325343,0.2009487657594124,0.19670431979906922,1.0215777974000713,0.3069807705113451,0.4641833643056873
ZNF670,38.07358680580246,-0.556849180979591,0.4530837884419713,-1.2290203162961093,0.21906418889435553,0.3662653945763417
ZNF671,341.31759062269117,-0.32044110932615316,0.20753887609330993,-1.544005226192331,0.12258706654864739,0.24001753807395068
ZNF672,393.5514130072603,0.8116344052952055,0.21132446159851717,3.840702581971706,0.0001226826811458206,0.0008603531180164367
ZNF674,67.72556027916542,-0.6803058989617204,0.40138422658359374,-1.6948994352672635,0.09009449968187419,0.19124505003683695
ZNF674-AS1,204.00986206706497,-0.2658256190538861,0.2424934504754899,-1.0962177268402327,0.272983503748918,0.42781429610358845
