,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LSM14B,625.0730571888148,0.3410523804566116,0.1341927794473793,2.541510667422666,0.011037457805896786,0.02789440007479111
LSM2,341.84256740636215,-0.30625579603294406,0.21545460057885238,-1.4214400398512732,0.1551888732484596,0.23738815855497364
LSM3,588.0825422501422,0.7132998049505928,0.26004344599109325,2.743002432658979,0.006088023446811595,0.016918977113215015
LSM4,676.2067559200607,-0.10894229886781918,0.21471001469135703,-0.5073927223395815,0.6118792910777598,0.7014354285021591
LSM5,429.22218383084964,0.5731427424716607,0.24159944546514212,2.3722850082218154,0.01767844812272183,0.041202671077550324
LSM6,317.14744129428306,0.19307796085257017,0.2324675693182072,0.8305586943539657,0.40622297727846945,0.510208518230384
LSM7,369.76084570640114,-0.011787839553616564,0.19307928066583982,-0.06105180997653315,0.9513179475805468,0.9645968797280345
LSM8,736.1107178544383,0.4794059179301016,0.16300378438767782,2.9410723176212468,0.0032707816308126672,0.009921356050064178
LSMEM1,9.038559433140978,0.4213754286366462,0.9047369594975199,0.465743577968422,0.6413990556790807,0.7257376839720675
LSP1,3527.592360910923,-1.1661642882441614,0.19260747146660892,-6.0546160507918385,1.4075297267801666e-09,1.6919331996814323e-08
LSP1P4,56.49796506134109,1.7341038379079916,0.5241077915063742,3.3086778445401177,0.0009373762934871541,0.0033835584611797372
LSR,47.53136623737744,-0.6871305807687055,0.47704770533050456,-1.4403812723355476,0.14975955913511657,0.2309211483637355
LSS,364.1138818168844,-0.4764544769795298,0.17095299747306242,-2.7870495634603083,0.00531903430338134,0.015060346660562385
LST1,334.16883757400393,-3.1854200492146916,0.37546423022941994,-8.483950780792897,2.1767386502019445e-17,6.318785121867289e-16
LTA,87.48027634301772,0.05037647166045771,0.26519574211271213,0.18995957951333534,0.8493408046280937,0.8908250152582879
LTA4H,1952.5868755692145,-1.0586377958899915,0.27792430257972595,-3.8090868127169575,0.00013948098281653512,0.0006384082849323593
LTB,2026.3810464871535,-0.9469447343811747,0.297693265756139,-3.180941066892934,0.0014679748888175137,0.004970293211870538
LTB4R,155.91153418047728,-0.7144838490053824,0.22924934102947545,-3.1166233490438633,0.0018293513245674327,0.006028480965830858
LTB4R2,27.859053557024012,0.40980372155191924,0.5103360679304808,0.8030075616911789,0.42197036398320353,0.5250451713880685
LTBP1,172.0456503868662,-3.8332761863568674,0.42874503398416436,-8.940689413322625,3.8674993946975594e-19,1.299034863059698e-17
LTBP2,23.486510144328737,1.6238676694900382,0.6857629199775678,2.367972402974423,0.017885869974610204,0.041615828039008755
LTBP3,503.1950850843095,0.4891762886927816,0.3659139945033429,1.3368613828414608,0.18126788819479345,0.2689610123703434
LTBP4,167.62832600543658,0.44806458629653195,0.2398706337872444,1.8679426456760324,0.0617700657856226,0.11358928521769893
LTBR,124.76783812464137,-3.5103513655362373,0.2829935179725422,-12.404352547314648,2.4750527268117995e-35,2.4559640848664536e-33
LTF,72.11322674336672,-1.5847286848968585,1.1964697759881813,-1.3245037331494718,0.18533580405988126,0.2733140531556209
LTK,16.2250241180881,-3.3971781552833566,0.684942183095997,-4.9598027966796,7.056477701589866e-07,5.380785759193237e-06
LTN1,1360.7229896823746,0.40940643391188564,0.11485636884963837,3.564507898102288,0.00036453947519283125,0.001475850216634017
LTO1,214.7962796020244,-0.4747213030383596,0.22708657923778586,-2.090485948715056,0.0365741693132116,0.07418424028232178
LTV1,188.1511533829344,0.9710369781556976,0.23671136621105804,4.102198359540942,4.0924319073518105e-05,0.00021307030595821397
LUC7L,737.8824720225114,1.4956152298311538,0.2508951623972774,5.961116250870302,2.5052065584209758e-09,2.8791859174827592e-08
LUC7L2,429.62425021002326,0.5754299855353303,0.24183032563902718,2.379478189986219,0.017337168942107174,0.04055043889679111
LUC7L3,1655.9649608431876,2.337512910555549,0.22037483222916052,10.606986682239858,2.7652361259475137e-26,1.5434490758873217e-24
LUM,34.66289005374905,6.0023245707597095,1.977986188736489,3.0345634387841276,0.002408840890852317,0.007637668599514613
LUNAR1,44.69277961956492,5.396517250993548,1.4188861099047314,3.803347719963153,0.00014275375908897204,0.0006508371082548869
LURAP1,5.779673386134516,2.350079926887833,1.5054713831879887,1.5610259704248246,0.11851762337189957,0.19178581944491357
LUZP1,708.5537649610758,0.24852552630177818,0.16262645533015477,1.528198630396488,0.12646322875627178,0.20148648745699635
LXN,87.12684284688793,1.65251624278193,0.37194432851072823,4.442912866553537,8.874911330871886e-06,5.346781897829245e-05
LY6E,995.5237219361921,-1.5317503481536463,0.16530156188468065,-9.266399728408143,1.9253516956751607e-20,7.077648775724042e-19
LY6E-DT,20.386429897643072,-0.530761469247985,0.5881136048623975,-0.9024811955713362,0.36680130616008233,0.4706071424008631
LY6G5B,12.957563744360689,1.6534043638189553,0.9628160830722762,1.717258771314935,0.08593190147562368,0.1485051938762571
LY6G5C,10.845438730295387,1.0913488826765119,0.8474698701685858,1.2877730773595664,0.19782496666588167,0.28767994673576774
LY6H,8.229857137678861,3.911692949941168,1.9821461678607435,1.9734634172629724,0.04844278853831892,0.09327310280136435
LY75,475.996051622682,0.4659933222190681,0.24394623830448406,1.9102295877070818,0.056103659159531236,0.10500070924063155
LY86,176.30504862901626,-4.63471117206941,0.5290101200836184,-8.761101151215824,1.933522015909482e-18,6.102854728802029e-17
LY9,1293.615952811436,0.3314102825769857,0.21336681464450982,1.5532419281280827,0.12036534800634895,0.19386661504693292
